"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"5451",10.6,20,25,75,0,24.37,6.8,148,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5452",11.2,16,31,77,0,24.34,6.4,149,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5453",8.8,17,32,78,0,24.22,4.3,150,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5454",8.8,17,32,77,0,24.03,2,141,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5455",13.2,13,35,77,0,24.14,4.3,147,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5456",21.3,7,38,77,0.003,24.28,5.2,140,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5457",31.6,4,42,79,0.098,24.39,7.9,128,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5458",25.6,9,56,77,0.2,24.87,8.9,120,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5459",25.9,14,49,71,0.471,26.41,9,124,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5461",20.3,34,59,60,0.46,28.24,10.6,130,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5462",14.8,42,53,57,0.321,28.8,10,103,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5463",12.1,37,50,55,0.435,29.58,14.7,75,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5464",11.3,37,43,54,0.283,29.33,17.1,95,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5465",8.7,40,37,50,0.268,29.94,17.5,105,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"5466",8.5,41,40,48,0.246,30.23,18.3,97,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5468",9.6,41,29,46,0.081,30.16,16.1,105,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5469",11.5,36,29,47,0,29.44,13.5,99,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"5470",16.7,26,31,52,0,28.5,13.5,101,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5471",13.3,25,30,57,0,27.51,13.9,94,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5472",8.1,26,31,62,0,26.72,16,88,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5473",6.5,25,30,66,0,26.1,14.2,89,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5474",7.9,20,33,71,0,25.41,14.4,92,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5475",9.8,17,29,73,0,24.9,11.6,104,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5476",12.2,12,30,77,0,24.4,6.5,118,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5478",14.4,6,31,80,0,23.84,6.7,125,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5479",23.6,3,30,84,0,23.21,5.4,88,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5480",30.4,3,42,84,0.018,23.08,4.4,115,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5482",29.2,13,45,68,0.359,26.33,5.8,84,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5484",32.6,33,55,57,0.65,29.02,7.7,105,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5485",28.7,49,74,55,0.735,29.53,12.7,111,"Intervalo 3","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5486",20.8,62,68,52,0.768,30.06,14.9,109,"Intervalo 3",NA,NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"5487",14.8,71,106,50,0.753,30.8,14.6,101,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5488",12.4,53,85,46,0.521,31.5,13.3,115,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5489",10.7,41,39,45,0.214,31.41,13.6,102,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5490",11,37,41,46,0.186,31.34,14.9,112,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5491",9.8,34,37,46,0.073,30.89,15.7,112,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5492",10.6,30,32,43,0.048,31.06,14,120,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5493",12.1,27,30,41,0,30.55,10.9,120,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5494",11.9,26,28,42,0,30.3,10.8,103,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5495",11.6,21,39,54,0,29.21,14.7,90,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5496",11.4,18,38,61,0,27.88,15.4,96,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5497",8.9,16,34,65,0,26.95,13.3,108,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5498",10.3,13,27,67,0,26.4,10.4,117,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5499",14.6,9,30,70,0,25.74,9.7,119,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5500",13.1,7,37,75,0,24.94,6.5,119,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5501",16.9,3,32,78,0,24.46,6.8,154,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5502",21.3,2,36,81,0,23.88,5.2,111,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5503",24.4,2,34,82,0,23.59,3.5,87,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5504",27.8,3,42,80,0.031,23.75,2.6,81,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5505",31.4,7,59,71,0.172,26.06,3.1,67,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5506",26,14,55,63,0.344,27.57,3.9,12,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"5507",20.2,27,59,52,0.516,29.39,4.3,16,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"5508",25,40,52,46,0.649,31.16,6.2,88,"Intervalo 3","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5509",25,62,63,45,0.736,31.79,8.6,95,"Intervalo 3",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5510",23.2,90,56,43,0.766,32.31,13.8,102,"Intervalo 3",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5511",14.7,83,69,38,0.787,33.42,14,88,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5512",12.3,60,52,36,0.41,33.46,14.9,79,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5513",13.7,40,56,39,0.12,32.19,12.2,93,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5514",11.9,44,38,36,0.23,32.88,10.6,94,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5515",11.8,36,35,35,0.103,32.97,13.2,115,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5516",12.4,31,32,36,0.01,32.04,11.1,128,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5517",11.8,30,30,37,0,31.66,9.2,129,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5518",15.1,24,28,39,0,30.88,8.5,93,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5519",13.5,19,38,47,0,29.64,14,77,"Intervalo 2","Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"5520",11.3,19,44,54,0,28.38,13.1,95,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5521",10.6,16,37,60,0,27.38,11.4,112,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5522",11.7,15,41,63,0,26.63,9.7,118,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5523",13.4,11,37,66,0,26.02,9,130,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5524",13.8,7,37,72,0,25.03,9.2,138,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5525",14.7,5,48,76,0,24.37,8,141,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5526",14.8,5,40,78,0,23.98,5.5,141,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5527",18.4,3,43,80,0,23.74,4.6,137,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5528",22.1,3,35,81,0.014,23.71,6.3,123,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5529",22.8,7,44,74,0.164,25.14,4.4,82,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5530",24.8,14,42,67,0.352,26.65,5.2,38,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"5531",28.5,27,56,61,0.511,28.14,4.9,1,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"5532",27.6,40,82,54,0.643,29.72,6.9,128,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5533",26.3,60,72,50,0.732,30.56,9.6,102,"Intervalo 3",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5534",24,90,65,47,0.758,31.66,12,107,"Intervalo 3",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5535",14.9,87,70,42,0.768,32.74,14.7,93,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5536",11.4,51,58,36,0.584,33.61,15.3,90,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5537",11.1,40,40,37,0.152,32.52,12.2,126,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5538",11.3,38,29,37,0.138,31.84,13.9,152,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5541",13.9,25,30,41,0,30.05,8.4,149,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5542",14.9,22,34,44,0,29.49,10.3,124,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"5543",14,17,36,47,0,28.9,15.9,91,"Intervalo 2","Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"5544",12.2,13,47,48,0,27.82,13.3,95,"Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"5545",13.3,11,44,52,0,26.97,11.7,98,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5546",11.4,13,43,57,0,26.16,12.2,103,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5547",11.5,13,42,60,0,25.34,10.9,102,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5548",10.4,13,38,62,0,24.8,8.9,117,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5549",8.6,14,41,64,0,24.26,5.4,138,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5550",12.6,9,36,71,0,23.59,5.6,138,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5551",16.2,6,37,76,0,23.16,4.3,121,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5552",20.2,4,37,77,0.015,23.06,5.2,119,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5553",30.7,7,40,73,0.137,24.06,5.8,116,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5554",30.2,12,43,69,0.214,25.22,4.1,157,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5555",27.3,20,95,62,0.485,26.9,5.7,104,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5556",27.2,29,79,57,0.636,28.52,7,102,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5557",26.9,46,67,54,0.724,29.29,10.5,112,"Intervalo 3","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5558",16.9,71,61,47,0.765,30.86,11.5,94,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5559",10.8,53,53,40,0.759,32.32,14.9,86,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5560",11.7,42,41,34,0.692,33.3,14.5,104,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5561",12.7,39,36,34,0.575,33.58,15,82,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5562",11.5,36,32,34,0.392,33.31,15.6,87,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5563",9.2,34,29,34,0.236,32.93,14.9,95,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5564",8.6,33,32,34,0.073,32.23,14.5,101,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5565",9.2,29,25,36,0,31.14,11.8,117,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5566",10.1,25,26,39,0,30.38,11.3,109,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5567",10.5,21,26,49,0,29.25,12.5,93,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"5568",8.3,22,21,64,0,27.38,14,91,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5569",8.8,22,32,67,0,26.65,11.7,98,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5570",10.5,18,29,69,0,26.07,10.5,106,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5571",11.8,15,26,71,0,25.55,7.8,142,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5572",12.3,13,23,75,0,24.77,7.2,119,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5573",13.9,10,20,76,0,24.58,3.8,75,"Intervalo 2","Intervalo 1","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5575",17.1,6,25,76,-0.003,24.5,3.2,101,"Intervalo 2","Intervalo 1","Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1",NA
"5576",17.2,7,29,78,0.018,24.18,6.3,102,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5577",21.2,9,26,76,0.147,25.16,5.9,96,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5578",22.7,14,34,70,0.36,26.44,6.6,83,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5581",11.1,54,43,44,0.736,31.73,9.2,102,"Intervalo 2",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5582",12.4,64,33,41,0.743,32.31,14.4,100,"Intervalo 2",NA,"Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5583",10.5,62,44,37,0.771,33.33,14.1,104,"Intervalo 2",NA,"Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5584",10.2,67,36,36,0.64,33.65,15.2,97,"Intervalo 2",NA,"Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5585",9,70,34,35,0.587,34.17,13.6,98,"Intervalo 1",NA,"Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5586",8.7,64,36,34,0.407,34.38,12.4,80,"Intervalo 1",NA,"Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5594",15.8,13,42,61,0,27.17,9.4,137,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5595",14.6,12,37,66,0,26.25,7.5,137,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5596",16.5,8,37,71,0,25.43,6.9,118,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5597",16.8,5,33,75,0,24.9,6.3,126,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5598",18.8,3,36,77,0,24.58,3.9,117,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5599",21.4,3,44,77,0,24.42,1.8,146,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5601",43,6,50,70,0.154,25.99,4,85,"Intervalo 5","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5602",31.2,14,55,65,0.281,27.62,4.1,55,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5603",29.1,29,61,57,0.455,29.06,4.4,47,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 5"
"5604",24.5,47,65,49,0.633,30.87,6.4,26,"Intervalo 3","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 3"
"5605",21,69,65,49,0.702,31.59,10,103,"Intervalo 3",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5606",19,82,60,45,0.731,32.42,13.9,100,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5607",16.6,96,69,42,0.723,33.12,14.7,105,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5608",14.1,92,65,38,0.604,33.96,14.8,107,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5609",13.8,90,52,40,0.295,32.98,11.8,161,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5610",15.1,95,51,38,0.377,34.17,10,168,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5612",14.1,71,52,40,0.077,33.3,8.7,156,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5613",12.7,54,48,40,0,32.6,8.1,164,"Intervalo 2",NA,"Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5614",10.8,41,35,60,0,27.22,16.1,126,"Intervalo 2","Intervalo 5","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5615",11.2,34,47,76,0,23.94,7.3,137,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5616",12.7,30,27,73,0,24.58,5.2,51,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5625",28.9,7,35,75,0.221,25.13,4.2,149,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5626",25.5,12,44,72,0.412,25.87,5.4,123,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5627",29.6,21,47,64,0.506,27.65,6,69,"Intervalo 3","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5628",25,31,54,61,0.54,28.28,8.3,113,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5629",20,44,54,58,0.724,28.87,10.8,129,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5630",16,63,52,52,0.731,30.27,11.8,110,"Intervalo 2",NA,NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"5631",14,67,50,48,0.579,31.04,14.1,109,"Intervalo 2",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5632",12.7,63,49,45,0.434,31.71,14.1,91,"Intervalo 2",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5633",11.2,55,43,44,0.156,31.78,13.4,100,"Intervalo 2",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5634",11.2,41,38,45,0.071,31.34,11.9,89,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5635",13.6,32,34,47,0,30.63,9.7,153,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5636",12.5,33,30,49,0,30.01,9,159,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"5637",11.3,31,32,51,0,29.47,8.6,156,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5638",14.4,27,29,50,0,29.34,8.7,160,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"5642",13.5,17,33,59,0,27.45,11.5,106,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5643",14.6,15,31,62,0,26.66,10.1,131,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5644",13.7,14,31,68,0,25.6,10.1,143,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5645",14.3,12,28,72,0,24.98,8.7,147,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5666",10,21,30,66,0,26.25,7.2,160,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5667",10.2,19,20,66,0,25.97,6.8,156,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5671",16.1,6,22,74,0,24.2,4.8,119,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
